CID	ACT_AN
2343	Inactive
130313	Inactive
6234	Inactive
47812	Inactive
64710	Inactive
23704143	Inactive
33255	Inactive
197883	Inactive
60196269	Inactive
2145	Inactive
55329	Inactive
68624	Inactive
3229	Inactive
119570	Inactive
66064	Inactive
4174	Inactive
60196296	Inactive
71611	Inactive
8609	Inactive
2910	Inactive
66061	Inactive
104769	Inactive
3055	Inactive
5284594	Inactive
5748	Inactive
443872	Inactive
157313	Inactive
5322	Inactive
64722	Inactive
123606	Inactive
3775	Inactive
27944	Inactive
39764	Inactive
23675786	Inactive
6005	Inactive
6604557	Inactive
23681059	Inactive
8614	Inactive
145815	Inactive
54585	Inactive
23675312	Inactive
65477	Inactive
441307	Inactive
6839	Inactive
3182	Inactive
3341	Inactive
4753	Inactive
441314	Inactive
3019	Inactive
9588170	Inactive
11102	Inactive
5486830	Inactive
65628	Inactive
37768	Inactive
44564	Inactive
10921	Inactive
5883	Inactive
441242	Inactive
36273	Inactive
38103	Inactive
23663939	Inactive
2723716	Inactive
667476	Inactive
3517	Inactive
107921	Inactive
60464	Inactive
2726	Inactive
135398741	Inactive
3386	Inactive
3372	Inactive
5358	Inactive
3827	Inactive
2197	Inactive
60196356	Inactive
8226	Inactive
4740	Inactive
8288	Inactive
60196280	Inactive
7699	Inactive
9853654	Inactive
6172	Inactive
135449332	Inactive
517321	Inactive
135797791	Inactive
23675320	Inactive
3366	Inactive
8275	Inactive
3052775	Inactive
5359	Inactive
2762	Inactive
77999	Inactive
5487	Inactive
1935	Inactive
4723	Inactive
60875	Inactive
65327	Inactive
11693	Inactive
5326	Inactive
656833	Inactive
443866	Inactive
35740	Inactive
71277	Inactive
56959	Inactive
2576	Inactive
5734	Inactive
11650	Inactive
1990	Inactive
969472	Inactive
60961	Inactive
3825	Inactive
5819	Inactive
146571	Inactive
67678	Inactive
5977	Inactive
6099	Inactive
8969	Inactive
5282386	Inactive
159278	Inactive
6288	Inactive
298107	Inactive
11808	Inactive
142766	Inactive
16683101	Inactive
439524	Inactive
8364	Inactive
30541	Inactive
6674	Inactive
791	Inactive
65326	Inactive
5055	Inactive
23684827	Inactive
6136	Inactive
7066	Inactive
8221	Inactive
4117	Inactive
8667	Inactive
21414	Inactive
5370611	Inactive
7183	Inactive
5161	Inactive
5146	Inactive
6904	Inactive
23664290	Inactive
10330781	Inactive
72187524	Inactive
7696	Inactive
8522	Inactive
11850	Inactive
9552071	Inactive
5443	Inactive
71188	Inactive
11914	Inactive
155290	Inactive
47528	Inactive
65632	Inactive
11969781	Inactive
135409535	Inactive
5379	Inactive
5405	Inactive
124886	Inactive
21777	Inactive
128918	Inactive
72179	Inactive
40632	Inactive
17513	Inactive
176167	Inactive
71454	Inactive
4495	Inactive
3081361	Inactive
127150	Inactive
56205	Inactive
4938	Inactive
66264	Inactive
6433169	Inactive
8736	Inactive
54676537	Inactive
610479	Inactive
56031	Inactive
6293	Inactive
6419941	Inactive
60605	Inactive
114811	Inactive
60196370	Inactive
68651	Inactive
12629	Inactive
7338	Inactive
135398641	Inactive
5702161	Inactive
8089	Inactive
27453	Inactive
4235	Inactive
18087	Inactive
8732	Inactive
6434144	Inactive
54677971	Inactive
1549517	Inactive
11104	Inactive
6852391	Inactive
23697816	Inactive
5323	Inactive
9985	Inactive
6420033	Inactive
60196268	Inactive
3475	Inactive
6301	Inactive
5324	Inactive
62330	Inactive
5974	Inactive
261501	Inactive
23418	Inactive
5315	Inactive
8447	Inactive
1123	Inactive
3681	Inactive
60651	Inactive
644020	Inactive
68310	Inactive
9509	Inactive
6736	Inactive
6322	Inactive
179651	Inactive
12456	Inactive
325003	Inactive
5983	Inactive
5369881	Inactive
6420039	Inactive
134669	Inactive
8246	Inactive
4831	Inactive
5332	Inactive
92965	Inactive
5531	Inactive
2787	Inactive
5536	Inactive
4922	Inactive
6917773	Inactive
5359371	Inactive
60196308	Inactive
27990	Inactive
5702285	Inactive
34001	Inactive
5284360	Inactive
3627	Inactive
5356	Inactive
4476	Inactive
34081	Inactive
4848	Inactive
666418	Inactive
83201	Inactive
1080	Inactive
4165	Inactive
26964	Inactive
6419942	Inactive
3965	Inactive
25561	Inactive
4888	Inactive
2119	Inactive
20056828	Inactive
6282	Inactive
3362	Inactive
10255	Inactive
5280567	Inactive
688561	Inactive
3778	Inactive
11296583	Inactive
160243	Inactive
168884	Inactive
3242	Inactive
2447	Inactive
2294	Inactive
6604561	Inactive
688272	Inactive
3332	Inactive
656583	Inactive
3604	Inactive
5720	Inactive
82325	Inactive
3221	Inactive
122073	Inactive
6481	Inactive
10357917	Inactive
65947	Inactive
71137	Inactive
2196	Inactive
9868041	Inactive
3371	Inactive
10634	Inactive
3608	Inactive
18343	Inactive
5480	Inactive
4904	Inactive
863	Inactive
4849	Inactive
6035	Inactive
5353788	Inactive
444008	Inactive
102232	Inactive
5702214	Inactive
34040	Inactive
56972160	Inactive
71773	Inactive
4410	Inactive
108143	Inactive
19536	Inactive
5597	Inactive
6999030	Inactive
5042	Inactive
657381	Inactive
9335	Inactive
3673	Inactive
6271	Inactive
2377	Inactive
4770	Inactive
60196342	Inactive
101905	Inactive
5282182	Inactive
16141	Inactive
164457	Inactive
65958	Inactive
4496	Inactive
135413497	Inactive
4765	Inactive
157355	Inactive
1547484	Inactive
6917754	Inactive
15250	Inactive
15763	Inactive
107999	Inactive
9047	Inactive
72276	Inactive
157690	Inactive
23691021	Inactive
56704	Inactive
72137	Inactive
5282435	Inactive
11705034	Inactive
190	Inactive
636402	Inactive
23662369	Inactive
4977	Inactive
2783	Inactive
5354035	Inactive
42373	Inactive
4581	Inactive
122188	Inactive
5092	Inactive
69301	Inactive
25229	Inactive
168088	Inactive
60182	Inactive
444005	Inactive
129791	Inactive
196639	Inactive
3034020	Inactive
123879	Inactive
2468	Inactive
65957	Inactive
5343	Inactive
2320	Inactive
4820	Inactive
14866	Inactive
444020	Inactive
23663985	Inactive
17273	Inactive
28871	Inactive
65502	Inactive
65280	Inactive
72187525	Inactive
101925	Inactive
167980	Inactive
5374	Inactive
5282219	Inactive
5217	Inactive
20055424	Inactive
2176	Inactive
2515	Inactive
5485193	Inactive
57823090	Inactive
104762	Inactive
38882	Inactive
39214	Inactive
23360	Inactive
2486	Inactive
163727	Inactive
71651	Inactive
72187526	Inactive
4855	Inactive
1981	Inactive
216265	Inactive
2904	Inactive
72187527	Inactive
54679224	Inactive
4487	Inactive
92876	Inactive
65889	Inactive
6438130	Inactive
3357	Inactive
69594	Inactive
2006	Inactive
21853	Inactive
71518	Inactive
72416	Inactive
6300	Inactive
28446	Inactive
38072	Inactive
71321	Inactive
16574	Inactive
71895	Inactive
68549	Inactive
10275	Inactive
9302	Inactive
22601	Inactive
16258	Inactive
3418	Inactive
55251	Inactive
5702242	Inactive
251636	Inactive
4472	Inactive
72092	Inactive
6243	Inactive
129109	Inactive
5361	Inactive
4671	Inactive
10811	Inactive
88836	Inactive
44112	Inactive
671690	Inactive
6433119	Inactive
6103	Inactive
208953	Inactive
8313	Inactive
23705	Inactive
39328	Inactive
16976	Inactive
6083	Inactive
23667639	Inactive
60582	Inactive
71489	Inactive
636396	Inactive
197942	Inactive
441082	Inactive
8926	Inactive
5334	Inactive
441333	Inactive
57782	Inactive
3374	Inactive
124225	Inactive
5707	Inactive
656829	Inactive
71417	Inactive
3017	Inactive
76621	Inactive
60703	Inactive
1892	Inactive
2829432	Inactive
2264	Inactive
118264	Inactive
72146	Inactive
6154037	Inactive
121396	Inactive
2122	Inactive
41448	Inactive
17683	Inactive
3083671	Inactive
54688686	Inactive
60870	Inactive
4806	Inactive
216385	Inactive
8798	Inactive
37384	Inactive
65773	Inactive
56207	Inactive
7174	Inactive
71310	Inactive
3052762	Inactive
219078	Inactive
21640	Inactive
68835	Inactive
57364	Inactive
54343	Inactive
10718	Inactive
65684	Inactive
5458876	Inactive
70912	Inactive
6317	Inactive
66569	Inactive
68865	Inactive
68626	Inactive
50222	Inactive
9574235	Inactive
30627	Inactive
42040	Inactive
43231	Inactive
8820	Inactive
8739	Inactive
38102	Inactive
71643	Inactive
21102	Inactive
11391	Inactive
160157	Inactive
4850	Inactive
28061	Inactive
29112	Inactive
74325	Inactive
7436	Inactive
71808	Inactive
10131132	Inactive
12478	Inactive
5281613	Inactive
206044	Inactive
135511839	Inactive
66909	Inactive
10832	Inactive
65894	Inactive
546	Inactive
11033	Inactive
68712	Inactive
10406	Inactive
4847	Inactive
7181	Inactive
441345	Inactive
208916	Inactive
15387	Inactive
119525	Inactive
28554	Inactive
10944	Inactive
9363	Inactive
57242	Inactive
2446	Inactive
71424	Inactive
65854	Inactive
5702293	Inactive
4652	Inactive
50942	Inactive
2765	Inactive
222786	Inactive
6918305	Inactive
5472495	Inactive
12628	Inactive
5360232	Inactive
33039	Inactive
42963	Inactive
185460	Inactive
9983292	Inactive
65659	Inactive
107867	Inactive
169743	Inactive
54677972	Inactive
14604	Inactive
667497	Inactive
3932	Inactive
11474	Inactive
7405	Inactive
9904	Inactive
6445007	Inactive
26762	Inactive
68888	Inactive
65784	Inactive
5702132	Inactive
13086	Inactive
65483	Inactive
68713	Inactive
54765	Inactive
10391	Inactive
71648	Inactive
60910	Inactive
5330	Inactive
9386	Inactive
31390	Inactive
27918	Inactive
65708	Inactive
2741	Inactive
2541	Inactive
10230	Inactive
166572	Inactive
7083	Inactive
14369	Inactive
21453	Inactive
10252	Inactive
28891	Inactive
68907	Inactive
55483	Inactive
47510	Inactive
177236	Inactive
82148	Inactive
9928181	Inactive
48229	Inactive
2005	Inactive
54477	Inactive
21743	Inactive
656665	Inactive
5424	Inactive
68706	Inactive
9568512	Inactive
25223	Inactive
72016	Inactive
33925	Inactive
4994	Inactive
60839	Inactive
135399235	Inactive
6917941	Inactive
24361	Inactive
5358907	Inactive
8692	Inactive
135400471	Inactive
6420013	Inactive
264891	Inactive
31553	Inactive
2120	Inactive
2000	Inactive
26248	Inactive
8573	Inactive
71186	Inactive
93504	Inactive
2159	Inactive
28931	Inactive
65591	Inactive
50287	Inactive
55331	Inactive
6257	Inactive
70374	Inactive
51173	Inactive
50312	Inactive
55397	Inactive
1985	Inactive
10969	Inactive
2723635	Inactive
6420071	Inactive
92968	Inactive
44134533	Inactive
11043	Inactive
3448	Inactive
146256	Inactive
10783	Inactive
72327	Inactive
3058739	Inactive
5763	Inactive
16219127	Inactive
102428	Inactive
176015	Inactive
36143	Inactive
9376	Inactive
71916	Inactive
4810	Inactive
6474573	Inactive
60510	Inactive
31593	Inactive
6419962	Inactive
66247	Inactive
5478883	Inactive
6207	Inactive
71905	Inactive
198015	Inactive
62531	Inactive
6917787	Inactive
657306	Inactive
443375	Inactive
3433	Inactive
68862	Inactive
779179	Inactive
65790	Inactive
18637	Inactive
10239	Inactive
28858	Inactive
15365	Inactive
43261	Inactive
9330	Inactive
27368	Inactive
10982	Inactive
6634	Inactive
6738	Inactive
93176	Inactive
23009	Inactive
5356789	Inactive
68841	Inactive
71872	Inactive
6668	Inactive
4059	Inactive
24750	Inactive
5037	Inactive
3083802	Inactive
11366	Inactive
135410906	Inactive
11350	Inactive
1550874	Inactive
3276	Inactive
70914	Inactive
4930	Inactive
3025067	Inactive
337359	Inactive
66991	Inactive
6433339	Inactive
51576	Inactive
65681	Inactive
4883	Inactive
2755	Inactive
26618	Inactive
68933	Inactive
14520	Inactive
65938	Inactive
53555	Inactive
71815	Inactive
3045335	Inactive
80274	Inactive
170344	Inactive
71335	Inactive
5387	Inactive
188304	Inactive
68610	Inactive
39562	Inactive
71668	Inactive
5281855	Inactive
2734952	Inactive
3169	Inactive
69550	Inactive
2230	Inactive
2151	Inactive
10766	Inactive
9899402	Inactive
712441	Inactive
19494	Inactive
60924	Inactive
6454351	Inactive
92041	Inactive
104607	Inactive
3017698	Inactive
56738	Inactive
19750	Inactive
135408763	Inactive
550206	Inactive
259381	Inactive
76619	Inactive
77720	Inactive
25887	Inactive
75421	Inactive
7172	Inactive
7527	Inactive
2735932	Inactive
80168	Inactive
13050	Inactive
38282	Inactive
5858790	Inactive
83270	Inactive
117295	Inactive
77547	Inactive
120070	Inactive
119921	Inactive
543207	Inactive
136843	Inactive
73219	Inactive
198231	Inactive
60993	Inactive
34767	Inactive
78766	Inactive
2727728	Inactive
5743835	Inactive
2733660	Inactive
137264	Inactive
3018793	Inactive
84253	Inactive
88638	Inactive
483180	Inactive
104609	Inactive
118574	Inactive
92855	Inactive
85624	Inactive
736331	Inactive
109094	Inactive
415628	Inactive
5352624	Inactive
13035120	Inactive
85542	Inactive
7314	Inactive
441328	Inactive
12785	Inactive
120081	Inactive
99472	Inactive
152932	Inactive
92515	Inactive
90235	Inactive
135398638	Inactive
13883	Inactive
7096	Inactive
78212	Inactive
81669	Inactive
131746	Inactive
81349	Inactive
161236	Inactive
198212	Inactive
562087	Inactive
76991	Inactive
91805	Inactive
14112	Inactive
89785	Inactive
80599	Inactive
33498	Inactive
2733245	Inactive
89805	Inactive
96350	Inactive
138395	Inactive
1355	Inactive
9855548	Inactive
118390	Inactive
2733673	Inactive
94955	Inactive
91453	Inactive
83064	Inactive
145512	Inactive
12103	Inactive
77721	Inactive
75018	Inactive
72924	Inactive
96387	Inactive
75064	Inactive
588	Inactive
65442	Inactive
43961	Inactive
158793	Inactive
19529	Inactive
72187528	Inactive
50491	Inactive
9305	Inactive
9082	Inactive
5702068	Inactive
8269	Inactive
5216	Inactive
3840	Inactive
5610	Inactive
4511	Inactive
14842	Inactive
68313	Inactive
8262	Inactive
60196343	Inactive
6034	Inactive
10664	Inactive
72124	Inactive
750	Inactive
854026	Inactive
6076	Inactive
16682738	Inactive
8365	Inactive
5918	Inactive
444212	Inactive
67406	Inactive
6057	Inactive
60714	Inactive
6438394	Inactive
17276	Inactive
3100	Inactive
3034287	Inactive
2052	Inactive
10382	Inactive
69188	Inactive
1050	Inactive
135512460	Inactive
1359	Inactive
122685	Inactive
403	Inactive
644280	Inactive
12008	Inactive
11658860	Inactive
5310987	Inactive
135409453	Inactive
54671008	Inactive
60196361	Inactive
5311429	Inactive
5283389	Inactive
11180	Inactive
14410	Inactive
104856	Inactive
47289	Inactive
10476	Inactive
880	Inactive
66133	Inactive
6800	Inactive
7728	Inactive
8027	Inactive
31245	Inactive
110862	Inactive
8864	Inactive
9007	Inactive
444294	Inactive
12083	Inactive
12741	Inactive
13187	Inactive
17861	Inactive
8680	Inactive
4171	Inactive
56160	Inactive
9131	Inactive
12313	Inactive
5365794	Inactive
11689	Inactive
29728	Inactive
7569	Inactive
62572	Inactive
104556	Inactive
6572	Inactive
8011	Inactive
27909	Inactive
13257	Inactive
1032	Inactive
22833307	Inactive
87048	Inactive
64883	Inactive
15076	Inactive
19284	Inactive
31238	Inactive
8882	Inactive
80296	Inactive
16697	Inactive
91550	Inactive
5280970	Inactive
62010	Inactive
185588	Inactive
11150163	Inactive
57358267	Inactive
135491728	Inactive
23681559	Inactive
6125184	Inactive
13633097	Inactive
9507	Inactive
210326	Inactive
119435	Inactive
23665763	Inactive
22947	Inactive
3017748	Inactive
62299	Inactive
6426848	Inactive
6426849	Inactive
41909	Inactive
12303038	Inactive
40463	Inactive
12303039	Inactive
8705	Inactive
11271	Inactive
22691	Inactive
28532	Inactive
118899	Inactive
19262	Inactive
80077	Inactive
29959	Inactive
16323	Inactive
11429	Inactive
5289501	Inactive
101082	Inactive
5366074	Inactive
42802	Inactive
7725	Inactive
15884	Inactive
6580	Inactive
9009	Inactive
10353	Inactive
17241	Inactive
92831	Inactive
519368	Inactive
4679699	Inactive
7091	Inactive
18819	Inactive
5311110	Inactive
6213	Inactive
15452	Inactive
441313	Inactive
90004	Inactive
8166	Inactive
8304	Inactive
1550846	Inactive
15891	Inactive
18156	Inactive
18302	Inactive
118771	Inactive
24585	Inactive
443157	Inactive
66280	Inactive
17437	Inactive
3766139	Inactive
23672326	Inactive
118327	Inactive
221260	Inactive
78091	Inactive
20607916	Inactive
60196288	Inactive
7822	Inactive
5281517	Inactive
94403	Inactive
80790	Inactive
8257	Inactive
13563	Inactive
61431	Inactive
61832	Inactive
7646	Inactive
7661	Inactive
7976	Inactive
61135	Inactive
11559	Inactive
7962	Inactive
1127	Inactive
10686	Inactive
7644	Inactive
56208	Inactive
11903	Inactive
15842092	Inactive
6850837	Inactive
9500	Inactive
7502	Inactive
7623	Inactive
25248	Inactive
7716	Inactive
7722	Inactive
7746	Inactive
5355853	Inactive
7799	Inactive
7818	Inactive
7937	Inactive
7952	Inactive
7973	Inactive
8074	Inactive
8106	Inactive
8108	Inactive
14275	Inactive
8173	Inactive
1742210	Inactive
8488	Inactive
8501	Inactive
11439	Inactive
31282	Inactive
2723772	Inactive
8653	Inactive
8658	Inactive
57433782	Inactive
91759529	Inactive
91759530	Inactive
241582	Inactive
8871	Inactive
12285822	Inactive
15118	Inactive
123114	Inactive
71311204	Inactive
20745	Inactive
3051	Inactive
27866	Inactive
15504	Inactive
28115	Inactive
72913	Inactive
88211	Inactive
71311389	Inactive
16454	Inactive
91759531	Inactive
16989	Inactive
17050	Inactive
32594	Inactive
17201	Inactive
17587	Inactive
6327482	Inactive
67768	Inactive
77210	Inactive
19710	Inactive
20414	Inactive
11636816	Inactive
10024	Inactive
6327109	Inactive
10326	Inactive
10894	Inactive
10989	Inactive
11086	Inactive
93009	Inactive
639970	Inactive
11565	Inactive
91759533	Inactive
69111	Inactive
4687	Inactive
20024	Inactive
11987	Inactive
1390	Inactive
22555	Inactive
3438	Inactive
69275	Inactive
12146	Inactive
2723640	Inactive
12177	Inactive
12279	Inactive
12283	Inactive
12287	Inactive
12290	Inactive
12355	Inactive
1135	Inactive
23436	Inactive
69722	Inactive
22468	Inactive
12988	Inactive
13019	Inactive
332	Inactive
6539	Inactive
62322	Inactive
6555	Inactive
62325	Inactive
6645	Inactive
6678	Inactive
522769	Inactive
91759534	Inactive
13357	Inactive
6866	Inactive
6871	Inactive
13391	Inactive
6885	Inactive
13405	Inactive
70129	Inactive
6993580	Inactive
6916	Inactive
6977	Inactive
66645	Inactive
7041	Inactive
66679	Inactive
66726	Inactive
7128	Inactive
7244	Inactive
7304	Inactive
60985	Inactive
7363	Inactive
443162	Inactive
71012	Inactive
7145	Inactive
135502804	Inactive
23695905	Inactive
40475	Inactive
47364	Inactive
2724429	Inactive
